rt,subj_idx,highDimCoh,irrDimCoh,lowDimCoh,errorLev,errorDim,response
1.762463099,33,-1,1,1,0,0,3
8.3463132,33,1,1,-1,3,100,0
4.289482327,33,1,-1,-1,2,3,2
9.21092336,33,1,1,-1,0,0,3
1.712630324,33,1,-1,-1,0,0,3
1.080808355,33,1,-1,-1,3,100,0
1.130674334,33,1,-1,1,0,0,3
7.980576836,33,-1,-1,1,0,0,3
2.144893598,33,-1,1,-1,2,3,2
7.398635335,33,-1,1,-1,0,0,3
2.460626641,33,-1,1,1,0,0,3
2.493987141,33,-1,-1,-1,3,100,0
0.864513568,33,1,1,1,0,0,3
4.705228048,33,-1,-1,-1,0,0,3
2.743450753,33,-1,1,-1,0,0,3
5.669581032,33,1,-1,1,2,3,2
2.344455311,33,-1,-1,1,0,0,3
1.745852274,33,-1,-1,1,0,0,3
3.40828217,33,-1,-1,1,0,0,3
2.527372393,33,-1,1,1,0,0,3
7.182387334,33,-1,-1,-1,1,2,1
2.360989164,33,1,-1,-1,0,0,3
1.862179963,33,-1,-1,1,0,0,3
2.028414984,33,-1,1,-1,0,0,3
3.674590238,33,1,-1,-1,0,0,3
1.080643243,33,1,1,1,0,0,3
4.173212593,33,-1,-1,-1,0,0,3
1.24686619,33,1,-1,1,0,0,3
2.028449998,33,1,1,-1,0,0,3
2.37753026,33,-1,1,-1,3,100,0
3.291958707,33,-1,-1,1,0,0,3
3.774220773,33,-1,-1,1,0,0,3
1.230570799,33,1,-1,1,0,0,3
4.256270337,33,-1,-1,-1,3,100,0
1.629460593,33,1,1,-1,0,0,3
2.643463431,33,-1,-1,1,0,0,3
1.280136738,33,-1,1,1,0,0,3
4.7052854,33,1,-1,-1,0,0,3
3.258603339,33,-1,1,-1,0,0,3
5.303726644,33,-1,-1,-1,0,0,3
1.081071267,33,-1,-1,1,0,0,3
1.812271122,33,-1,1,-1,0,0,3
1.662691298,33,1,1,-1,0,0,3
1.263747774,33,1,1,1,0,0,3
2.793198104,33,-1,-1,-1,0,0,3
7.182535543,33,1,1,1,3,100,0
2.377682997,33,-1,1,1,0,0,3
2.161312445,33,-1,-1,-1,0,0,3
0.914354493,33,1,-1,1,0,0,3
2.427545353,33,-1,1,-1,2,3,2
3.342014851,33,1,1,-1,0,0,3
1.413300733,33,-1,-1,1,0,0,3
1.213724531,33,-1,-1,1,0,0,3
4.156670893,33,-1,1,-1,1,2,1
1.562941532,33,1,-1,-1,0,0,3
4.47251381,33,-1,1,-1,0,0,3
4.472420538,33,1,1,-1,0,0,3
1.645999879,33,-1,-1,-1,0,0,3
6.816583054,33,1,1,-1,1,2,1
1.912110236,33,-1,-1,-1,0,0,3
1.230282532,33,-1,-1,1,0,0,3
3.308645296,33,1,1,-1,2,3,2
1.928533007,33,1,-1,-1,2,3,2
4.322888104,33,1,-1,1,0,0,3
2.80972924,33,1,-1,1,0,0,3
1.596214193,33,-1,-1,1,0,0,3
2.6270962,33,-1,1,-1,0,0,3
1.296939539,33,-1,-1,1,0,0,3
1.795530804,33,-1,1,1,0,0,3
0.897940475,33,-1,1,1,0,0,3
2.37754324,33,-1,1,1,2,3,2
4.090025959,33,1,-1,-1,0,0,3
0.848039784,33,1,-1,1,0,0,3
1.546187026,33,1,-1,1,0,0,3
0.914506626,33,-1,-1,1,0,0,3
7.514916538,33,-1,-1,-1,3,100,0
1.296788614,33,1,-1,-1,0,0,3
1.779126143,33,-1,1,1,1,2,1
2.444048115,33,1,-1,1,0,0,3
1.446612334,33,1,1,-1,0,0,3
3.508076006,33,1,1,-1,0,0,3
2.078226931,33,-1,1,-1,0,0,3
3.691083341,33,-1,-1,1,3,100,0
2.294599897,33,-1,1,-1,0,0,3
1.496472275,33,-1,1,-1,2,3,2
5.636126656,33,-1,-1,1,0,0,3
2.128168976,33,-1,1,1,1,2,1
6.91649099,33,-1,1,1,1,2,1
1.446703191,33,1,1,1,0,0,3
5.868888889,33,1,1,1,0,0,3
4.705279664,33,-1,1,-1,3,100,0
4.222963567,33,1,1,1,0,0,3
1.845592381,33,-1,1,1,0,0,3
1.03093966,33,1,-1,1,0,0,3
7.199231791,33,-1,1,-1,1,2,1
1.579375773,33,1,1,1,0,0,3
2.842912252,33,1,-1,-1,0,0,3
4.605692897,33,-1,1,1,0,0,3
1.928746416,33,-1,1,1,0,0,3
3.026053307,33,-1,1,1,0,0,3
1.147238069,33,1,-1,1,0,0,3
2.111554227,33,-1,1,1,3,100,0
2.128062423,33,1,-1,-1,0,0,3
1.380023544,33,1,1,1,0,0,3
2.327504603,33,1,-1,1,0,0,3
3.109123728,33,1,-1,-1,0,0,3
1.812200489,33,-1,-1,-1,0,0,3
1.679260769,33,1,1,1,0,0,3
1.612866371,33,1,-1,1,0,0,3
2.826385644,33,1,-1,1,0,0,3
0.914450481,33,1,1,1,0,0,3
2.676848381,33,-1,-1,-1,0,0,3
0.798242627,33,1,1,1,0,0,3
1.662527091,33,-1,1,-1,0,0,3
0.864476441,33,1,1,1,0,0,3
1.163847384,33,1,-1,1,0,0,3
1.263774035,33,-1,1,-1,0,0,3
3.907041263,33,-1,-1,-1,0,0,3
1.180324791,33,1,1,-1,0,0,3
3.508437623,33,-1,-1,1,0,0,3
6.899846962,33,-1,1,-1,0,0,3
2.527323795,33,-1,1,1,0,0,3
1.945183978,33,1,1,-1,0,0,3
2.161491141,33,1,-1,1,0,0,3
2.228017145,33,-1,-1,-1,0,0,3
2.294414561,33,1,1,1,0,0,3
1.396681759,33,1,1,1,0,0,3
6.866461408,33,1,-1,-1,0,0,3
2.194686227,33,-1,-1,1,0,0,3
5.370284041,33,-1,1,-1,0,0,3
2.144841981,33,1,1,-1,0,0,3
1.330160584,33,-1,-1,1,0,0,3
4.455887591,33,-1,-1,1,0,0,3
1.579431918,33,-1,1,1,2,3,2
2.211309125,33,-1,-1,-1,0,0,3
2.992641794,33,1,-1,1,0,0,3
1.812242144,33,1,1,-1,0,0,3
6.052052281,33,-1,-1,1,3,100,0
1.779148178,33,-1,-1,1,0,0,3
5.287041263,33,1,-1,-1,0,0,3
3.40844698,33,-1,1,-1,0,0,3
1.097386278,33,1,1,1,0,0,3
2.759922425,33,-1,-1,-1,0,0,3
3.857190679,33,-1,-1,-1,0,0,3
1.878881644,33,-1,1,-1,3,100,0
2.244439011,33,-1,1,1,0,0,3
4.488929639,33,1,1,-1,0,0,3
3.158869872,33,1,1,1,0,0,3
1.014334873,33,1,-1,1,0,0,3
4.123282924,33,1,-1,-1,1,2,1
0.864557035,33,1,-1,-1,0,0,3
2.028532404,33,1,1,-1,0,0,3
2.477428235,33,1,-1,1,0,0,3
1.662868786,33,-1,-1,1,0,0,3
2.327615382,33,1,1,-1,0,0,3
1.31353678,33,1,-1,-1,0,0,3
1.962028736,33,1,1,-1,0,0,3
5.353493314,33,1,-1,-1,0,0,3
9.84264934,33,1,1,-1,0,0,3
1.030939056,33,1,-1,-1,0,0,3
1.180551782,33,-1,-1,-1,0,0,3
2.311098433,33,-1,1,1,0,0,3
0.798140904,33,1,1,1,0,0,3
1.147319569,33,1,-1,-1,0,0,3
1.66282049,33,1,-1,-1,2,3,2
2.011709379,33,-1,-1,-1,1,2,1
3.807434876,33,-1,-1,-1,3,100,0
2.460773039,33,1,-1,1,0,0,3
1.097343113,33,1,-1,1,0,0,3
2.610232727,33,1,1,-1,0,0,3
1.080798998,33,1,-1,1,0,0,3
1.463071025,33,-1,-1,-1,0,0,3
2.477417972,33,1,-1,1,0,0,3
0.914513266,33,-1,1,1,0,0,3
2.161499592,33,-1,-1,1,0,0,3
2.377763289,33,-1,-1,-1,0,0,3
2.277819131,33,1,1,-1,0,0,3
6.517285762,33,1,1,-1,0,0,3
7.78100486,33,-1,1,-1,0,0,3
0.864502098,33,1,1,1,0,0,3
0.764769839,33,1,-1,1,0,0,3
0.748166259,33,-1,-1,1,0,0,3
0.665164961,33,-1,-1,1,0,0,3
0.648472335,33,-1,1,1,3,100,0
2.310926077,33,-1,1,1,0,0,3
3.142164871,33,-1,-1,1,0,0,3
4.006827855,33,1,-1,-1,2,3,2
1.596247698,33,-1,1,-1,3,100,0
5.204061094,33,-1,1,-1,3,100,0
4.405753871,33,-1,1,-1,0,0,3
3.674493042,33,1,1,-1,0,0,3
3.341862718,33,-1,-1,-1,0,0,3
1.779130067,33,-1,1,1,0,0,3
2.261154879,33,1,-1,-1,0,0,3
2.094921368,33,1,1,-1,0,0,3
3.607911196,33,-1,1,-1,0,0,3
2.6600978,33,1,-1,1,0,0,3
1.912129856,33,-1,1,-1,0,0,3
1.845640376,33,-1,-1,-1,0,0,3
2.477293308,33,1,1,1,0,0,3
0.44899182,33,-1,-1,1,0,0,3
1.579453953,33,-1,1,1,0,0,3
1.04763621,33,-1,-1,1,0,0,3
1.579549941,33,1,1,-1,0,0,3
3.275403725,33,-1,-1,1,2,3,2
2.410824655,33,-1,-1,-1,0,0,3
1.745776812,33,1,1,-1,0,0,3
5.220779679,33,-1,1,1,0,0,3
3.873847686,33,-1,-1,-1,0,0,3
1.97857104,33,1,1,-1,0,0,3
1.995160735,33,1,-1,1,0,0,3
0.814678077,33,1,-1,1,0,0,3
0.897805548,33,1,-1,1,0,0,3
3.840523107,33,-1,-1,1,3,100,0
1.94525944,33,1,-1,1,0,0,3
1.945383803,33,1,1,1,0,0,3
1.795760512,33,1,-1,-1,0,0,3
2.876261885,33,-1,1,-1,1,2,1
3.142276253,33,-1,1,-1,0,0,3
1.114128105,33,1,-1,1,0,0,3
1.014148027,33,1,-1,-1,0,0,3
1.097463853,33,1,1,1,0,0,3
4.755137795,33,-1,-1,1,0,0,3
2.5773247,33,-1,-1,-1,2,3,2
1.147388995,33,-1,1,1,3,100,0
1.213632769,33,-1,1,-1,0,0,3
0.831524344,33,-1,1,1,0,0,3
2.111468804,33,1,-1,1,0,0,3
1.596159558,33,-1,1,-1,3,100,0
2.410822542,33,-1,-1,-1,0,0,3
2.41085484,33,-1,1,1,3,100,0
0.748296055,33,1,1,1,0,0,3
3.308723475,33,-1,1,-1,0,0,3
2.14460684,33,-1,-1,1,0,0,3
4.272982583,33,1,-1,-1,0,0,3
1.413299828,33,1,1,-1,0,0,3
1.995025204,33,-1,-1,-1,0,0,3
1.246874038,33,1,1,-1,0,0,3
0.981015425,33,1,1,1,0,0,3
1.928618733,33,1,-1,-1,0,0,3
4.904897522,33,1,-1,-1,0,0,3
0.997571312,33,1,1,1,0,0,3
2.560249932,33,-1,-1,-1,0,0,3
2.444081922,33,1,1,1,0,0,3
2.41073893,33,-1,-1,1,0,0,3
3.491489631,33,1,-1,-1,0,0,3
2.211462163,33,1,1,-1,0,0,3
2.344430559,33,1,1,1,0,0,3
1.19724954,33,1,1,1,0,0,3
6.434312838,33,1,-1,1,0,0,3
2.477372091,33,1,-1,1,0,0,3
2.527415859,33,1,-1,-1,2,3,2
5.56975701,33,1,-1,-1,0,0,3
0.764963023,33,1,1,1,0,0,3
1.745730025,33,1,1,-1,0,0,3
5.719431616,33,-1,1,-1,2,3,2
1.163941562,33,1,1,1,0,0,3
0.997627456,33,-1,-1,1,0,0,3
3.325168583,33,-1,-1,1,2,3,2
1.213772827,33,-1,-1,-1,0,0,3
9.543602886,33,-1,-1,-1,3,100,0
1.197153853,33,1,-1,-1,0,0,3
1.363431435,33,1,-1,-1,0,0,3
5.054341815,33,1,1,-1,0,0,3
3.059328081,33,1,1,-1,0,0,3
0.848059404,33,1,1,1,0,0,3
0.73162154,33,-1,-1,1,0,0,3
3.325269703,33,-1,-1,-1,0,0,3
2.044976305,33,1,1,1,0,0,3
1.213772526,33,-1,1,1,0,0,3
1.712516224,33,-1,1,1,0,0,3
2.028492559,33,-1,-1,-1,0,0,3
3.142425669,33,1,-1,-1,0,0,3
0.831292221,33,-1,1,1,0,0,3
1.862243654,33,1,1,-1,0,0,3
1.097260708,33,-1,1,-1,0,0,3
2.227854146,33,-1,-1,-1,0,0,3
0.964426635,33,1,1,-1,0,0,3
3.857242597,33,-1,1,-1,0,0,3
2.244655438,33,-1,1,1,0,0,3
2.992783664,33,-1,1,-1,0,0,3
0.881256603,33,1,-1,1,0,0,3
3.242400314,33,-1,-1,-1,0,0,3
0.914484591,33,1,1,1,0,0,3
3.873857345,33,1,1,1,1,2,1
3.24215823,33,-1,-1,1,0,0,3
0.89795919,33,1,-1,1,0,0,3
1.379950798,33,1,-1,-1,0,0,3
0.798149657,33,-1,1,1,0,0,3
1.845468321,33,1,-1,-1,0,0,3
1.629394488,33,-1,-1,1,0,0,3
2.111551813,33,1,-1,-1,0,0,3
3.441572037,33,-1,1,1,0,0,3
1.86212231,33,-1,1,1,0,0,3
1.745772586,33,-1,1,-1,2,3,2
2.494054756,33,-1,1,1,0,0,3
2.061791784,33,1,-1,-1,0,0,3
3.740881101,33,-1,-1,-1,0,0,3
1.812243654,33,1,-1,-1,0,0,3
1.878933865,33,1,1,1,0,0,3
1.080629056,33,1,-1,-1,0,0,3
1.147326813,33,-1,-1,-1,0,0,3
1.795824806,33,-1,-1,-1,0,0,3
2.843066196,33,1,-1,1,0,0,3
1.912111141,33,1,-1,-1,0,0,3
1.163758037,33,1,-1,-1,0,0,3
0.847877992,33,1,1,1,0,0,3
2.144854659,33,-1,1,1,0,0,3
4.189680039,33,-1,1,-1,0,0,3
3.308667633,33,-1,-1,1,0,0,3
0.964391922,33,1,1,1,0,0,3
0.864573636,33,1,1,1,0,0,3
1.695950678,33,-1,1,1,0,0,3
1.313507803,33,-1,-1,-1,0,0,3
4.006931389,33,-1,1,-1,0,0,3
2.161468502,33,-1,-1,1,0,0,3
2.377596969,33,-1,1,-1,0,0,3
1.529742824,33,1,-1,1,0,0,3
2.72674394,33,-1,-1,-1,0,0,3
1.114111504,33,1,1,1,0,0,3
2.394216849,33,1,-1,1,0,0,3
2.294554318,33,-1,1,1,0,0,3
2.710206767,33,-1,1,-1,0,0,3
2.061762202,33,1,-1,-1,0,0,3
4.289466329,33,-1,1,1,0,0,3
5.45325455,33,-1,1,-1,0,0,3
4.006853814,33,1,1,1,0,0,3
1.197150835,33,1,1,-1,0,0,3
0.781589544,33,-1,-1,1,0,0,3
1.579426786,33,-1,-1,-1,0,0,3
1.496542908,33,1,-1,-1,0,0,3
0.714925594,33,1,-1,1,0,0,3
1.230280419,33,1,-1,-1,0,0,3
0.764833831,33,-1,-1,1,0,0,3
0.798068761,33,1,-1,1,0,0,3
2.178123698,33,1,1,-1,1,2,1
1.113972652,33,-1,1,1,0,0,3
2.044946723,33,1,-1,-1,0,0,3
1.064085243,33,1,1,1,0,0,3
1.130639017,33,1,-1,-1,0,0,3
1.197119744,33,-1,-1,-1,0,0,3
2.311200157,33,1,-1,-1,0,0,3
0.897959794,33,-1,1,-1,0,0,3
1.779136406,33,1,1,1,0,0,3
2.527137855,33,-1,-1,1,0,0,3
2.144943101,33,-1,1,-1,0,0,3
4.95460684,33,1,-1,1,0,0,3
0.91456941,33,1,1,1,0,0,3
5.104176401,33,-1,1,-1,0,0,3
2.161385795,33,-1,1,1,0,0,3
1.912155815,33,-1,-1,-1,2,1,2
2.111735036,33,-1,1,1,0,0,3
1.330466661,33,-1,-1,-1,0,0,3
1.862148269,33,1,1,-1,0,0,3
1.745684747,33,1,1,1,0,0,3
1.180466661,33,-1,-1,1,0,0,3
0.831585016,33,-1,1,1,0,0,3
1.296852606,33,1,1,-1,0,0,3
0.914595671,33,-1,-1,-1,0,0,3
0.881233361,33,1,-1,1,0,0,3
0.84819735,33,-1,1,1,0,0,3
1.080654412,33,-1,-1,-1,2,3,2
1.779058227,33,1,1,-1,2,1,2
1.51312717,33,1,1,1,0,0,3
1.463447131,33,-1,1,1,0,0,3
1.962117178,33,1,-1,1,0,0,3
6.218331371,33,-1,1,-1,3,100,0
3.674451085,33,1,1,-1,0,0,3
1.114234357,33,1,1,1,0,0,3
1.080674334,33,-1,1,1,0,0,3
1.995350599,33,-1,1,-1,1,2,1
0.931157898,33,-1,-1,1,0,0,3
2.676871019,33,1,1,-1,0,0,3
1.164033022,33,1,-1,1,0,0,3
2.643676839,33,1,1,-1,2,3,2
3.990340487,33,-1,-1,-1,0,0,3
1.563136829,33,1,-1,1,0,0,3
4.688394458,33,-1,-1,1,0,0,3
4.505715234,33,1,-1,-1,0,0,3
1.4466721,33,-1,1,-1,1,2,1
2.394039059,33,-1,-1,1,0,0,3
1.197230221,33,1,1,1,0,0,3
6.035282985,33,-1,-1,1,0,0,3
0.897925986,33,-1,1,-1,0,0,3
0.89787437,33,1,-1,-1,0,0,3
2.094911407,33,1,-1,1,0,0,3
1.429748559,33,-1,1,1,0,0,3
3.674295632,33,-1,-1,1,3,100,0
0.714912614,33,1,-1,1,0,0,3
3.424998944,33,-1,-1,-1,2,3,2
2.261212835,33,-1,1,-1,0,0,3
4.389255335,33,1,-1,-1,1,2,1
4.605441456,33,-1,-1,-1,1,2,1
1.030756437,33,-1,-1,1,0,0,3
1.413439283,33,1,1,-1,0,0,3
2.128153581,33,1,-1,1,0,0,3
0.981093604,33,1,1,-1,0,0,3
0.698267681,33,1,-1,1,0,0,3
4.721897733,33,-1,1,-1,0,0,3
1.097333756,33,-1,1,1,0,0,3
0.814987473,33,-1,1,1,0,0,3
1.263668991,33,1,1,1,0,0,3
1.030769718,33,-1,1,-1,0,0,3
1.147324399,33,1,1,-1,0,0,3
1.23043074,33,1,-1,-1,0,0,3
0.781546077,33,-1,-1,1,0,0,3
0.931214344,33,-1,1,-1,0,0,3
0.698457545,33,1,1,-1,0,0,3
1.845599626,33,1,1,-1,3,100,0
2.676913278,33,-1,1,1,0,0,3
1.696112168,33,-1,-1,-1,0,0,3
1.463158864,33,-1,-1,-1,3,100,0
1.629446406,33,1,-1,1,1,2,1
0.914645477,33,-1,-1,1,0,0,3
3.757385372,33,-1,-1,1,1,2,1
1.878836971,33,1,1,-1,0,0,3
2.54377162,33,1,-1,-1,0,0,3
1.363435359,33,1,1,-1,0,0,3
1.679399922,33,-1,-1,1,1,2,1
0.681844306,33,1,1,1,0,0,3
0.582068279,33,1,1,1,0,0,3
0.665121193,33,1,1,-1,0,0,3
0.781409641,33,1,-1,1,0,0,3
1.94532132,34,-1,-1,1,0,0,3
1.762464306,34,-1,-1,1,0,0,3
2.676861964,34,1,1,1,0,0,3
1.114130822,34,1,-1,1,0,0,3
1.579548734,34,-1,-1,-1,0,0,3
0.931235775,34,-1,-1,1,0,0,3
2.211349875,34,-1,1,-1,3,100,0
1.130607625,34,1,-1,1,0,0,3
0.997590932,34,1,-1,1,2,1,2
1.147261915,34,-1,-1,1,0,0,3
0.914687434,34,1,1,-1,1,3,1
1.662749555,34,1,-1,-1,1,3,1
1.430082103,34,-1,-1,-1,0,0,3
2.660261101,34,-1,-1,-1,1,3,1
4.289678228,34,1,1,-1,0,0,3
1.479779347,34,-1,1,1,0,0,3
2.078301186,34,1,-1,-1,0,0,3
2.444045096,34,-1,1,-1,3,100,0
1.513201727,34,1,1,-1,0,0,3
2.211487519,34,1,-1,1,0,0,3
3.524839868,34,1,-1,-1,0,0,3
1.26366235,34,1,-1,1,0,0,3
1.961997344,34,1,-1,-1,0,0,3
1.945372936,34,1,-1,-1,0,0,3
1.014279332,34,-1,-1,-1,0,0,3
1.014297443,34,1,-1,1,0,0,3
1.562846147,34,1,-1,1,0,0,3
2.04500166,34,1,-1,-1,0,0,3
2.44396571,34,-1,1,-1,0,0,3
1.845594192,34,-1,1,1,0,0,3
2.377560446,34,-1,-1,-1,3,100,0
1.579640496,34,-1,1,1,0,0,3
2.061630294,34,1,-1,1,0,0,3
1.51313532,34,-1,1,-1,2,1,2
1.829089016,34,-1,-1,1,0,0,3
2.893021824,34,1,1,1,0,0,3
2.992859126,34,1,1,1,0,0,3
4.006944671,34,-1,-1,-1,0,0,3
2.610530653,34,-1,-1,-1,1,3,1
1.463323674,34,1,1,1,0,0,3
1.878735247,34,-1,1,-1,0,0,3
1.446532041,34,-1,-1,1,0,0,3
1.529749766,34,1,1,1,0,0,3
1.097390504,34,1,1,1,0,0,3
1.878816445,34,-1,1,-1,1,3,1
3.092495095,34,-1,-1,1,2,2,2
1.679285822,34,1,-1,-1,0,0,3
0.798118567,34,1,1,1,0,0,3
1.82898699,34,1,-1,1,0,0,3
5.220764889,34,1,1,-1,0,0,3
1.23039814,34,1,1,1,0,0,3
1.330259289,34,-1,-1,-1,0,0,3
2.244732108,34,-1,1,1,3,100,0
0.997656434,34,-1,1,1,2,1,2
2.211332367,34,-1,1,-1,0,0,3
1.064239186,34,1,1,1,1,3,1
2.0948613,34,-1,1,1,0,0,3
1.430205862,34,1,1,1,0,0,3
1.313826557,34,1,-1,1,0,0,3
0.814855866,34,1,-1,1,1,3,1
2.02845845,34,1,1,-1,0,0,3
1.596313804,34,-1,-1,-1,1,3,1
1.695992333,34,-1,-1,1,0,0,3
2.410637206,34,-1,-1,-1,3,100,0
2.477694467,34,-1,1,1,1,3,1
1.612798756,34,1,1,1,0,0,3
1.828953485,34,-1,-1,1,2,2,2
3.391895016,34,-1,1,-1,0,0,3
2.011914637,34,-1,-1,1,2,1,2
2.011820761,34,-1,1,1,3,100,0
2.643691932,34,1,-1,-1,0,0,3
1.895432401,34,-1,1,-1,0,0,3
2.460853633,34,1,-1,1,0,0,3
2.84312566,34,-1,1,-1,1,3,1
1.662927646,34,-1,-1,-1,0,0,3
2.527206073,34,1,-1,-1,0,0,3
2.460646563,34,1,-1,1,0,0,3
2.261046213,34,-1,-1,-1,0,0,3
1.812462193,34,-1,-1,1,0,0,3
2.161374325,34,-1,-1,1,0,0,3
1.380032902,34,1,1,1,0,0,3
1.928886776,34,1,1,-1,0,0,3
1.928581907,34,-1,1,1,0,0,3
3.159004799,34,-1,-1,-1,0,0,3
3.026141749,34,-1,1,1,0,0,3
1.912028132,34,1,1,1,0,0,3
1.878953787,34,1,-1,-1,1,3,1
2.410864198,34,-1,-1,1,0,0,3
2.494104863,34,1,1,-1,0,0,3
1.596198497,34,-1,1,-1,2,2,2
1.346900601,34,1,1,-1,0,0,3
1.330371276,34,1,1,-1,0,0,3
1.895430891,34,1,-1,-1,0,0,3
1.31348124,34,-1,1,-1,0,0,3
1.961964442,34,-1,1,1,2,2,2
1.213823236,34,1,-1,1,0,0,3
1.779054907,34,-1,1,-1,0,0,3
3.192404842,34,1,-1,-1,1,3,1
1.380382444,34,-1,-1,-1,0,0,3
2.144954873,34,-1,1,1,0,0,3
2.77643726,34,1,1,1,0,0,3
1.363316128,34,-1,-1,-1,0,0,3
1.429950798,34,-1,-1,-1,0,0,3
1.829058831,34,1,1,-1,0,0,3
1.380171451,34,-1,1,-1,2,1,2
3.25864922,34,1,-1,-1,0,0,3
1.064297745,34,-1,1,1,1,3,1
2.244598388,34,-1,-1,1,0,0,3
3.774092185,34,-1,1,-1,0,0,3
2.893253041,34,-1,1,-1,0,0,3
1.829059434,34,1,1,-1,0,0,3
5.187364846,34,1,-1,-1,0,0,3
2.626960065,34,-1,1,1,3,100,0
2.942923119,34,1,1,-1,1,3,1
3.425007395,34,1,-1,1,0,0,3
2.876452353,34,1,-1,-1,2,1,2
1.130526729,34,-1,-1,1,1,3,1
2.361015425,34,1,-1,-1,1,3,1
5.652901084,34,-1,1,1,3,100,0
1.213726946,34,1,1,-1,0,0,3
2.460756135,34,1,-1,1,0,0,3
2.5604078,34,-1,-1,1,0,0,3
1.862261161,34,-1,1,1,0,0,3
3.591406321,34,1,1,1,0,0,3
1.047365148,34,1,1,-1,0,0,3
1.313417248,34,1,1,-1,0,0,3
1.114164327,34,1,1,-1,0,0,3
2.427432763,34,1,1,1,0,0,3
2.593859157,34,1,-1,1,0,0,3
1.862293459,34,1,1,-1,0,0,3
1.712614628,34,1,1,-1,0,0,3
1.330208277,34,1,1,1,0,0,3
0.698248966,34,1,-1,-1,1,3,1
2.07837031,34,1,1,-1,0,0,3
1.446535362,34,-1,-1,-1,0,0,3
2.311103263,34,-1,-1,1,3,100,0
1.729316007,34,1,-1,-1,0,0,3
1.197031604,34,-1,-1,1,0,0,3
2.294626158,34,1,-1,-1,0,0,3
1.546304748,34,1,1,1,0,0,3
1.346643424,34,1,-1,-1,0,0,3
0.831358327,34,-1,1,1,3,100,0
1.679175043,34,-1,-1,-1,0,0,3
2.327585801,34,-1,1,-1,2,2,2
1.84555948,34,-1,1,-1,0,0,3
1.180674635,34,-1,1,1,0,0,3
2.394246129,34,1,1,1,0,0,3
1.47972924,34,1,-1,1,0,0,3
1.46311419,34,1,-1,1,0,0,3
1.67932959,34,-1,1,1,0,0,3
2.959540886,34,-1,-1,-1,2,2,2
1.429971928,34,1,1,-1,0,0,3
1.047424311,34,-1,1,1,0,0,3
4.538952278,34,-1,-1,-1,0,0,3
5.885711914,34,-1,-1,1,0,0,3
4.638720155,34,1,-1,-1,0,0,3
1.962097256,34,-1,1,1,0,0,3
1.263755924,34,-1,-1,1,0,0,3
1.961808083,34,-1,-1,1,0,0,3
1.513198406,34,1,1,1,0,0,3
1.646159256,34,-1,-1,1,1,3,1
1.562952096,34,1,-1,1,1,3,1
1.812326361,34,1,-1,1,0,0,3
2.327865616,34,1,1,-1,0,0,3
3.292008512,34,-1,-1,-1,0,0,3
1.563039029,34,-1,-1,1,0,0,3
1.147333454,34,1,-1,1,0,0,3
2.078286094,34,1,1,1,0,0,3
1.612922213,34,-1,1,-1,0,0,3
1.380044674,34,1,1,-1,0,0,3
1.563174258,34,1,-1,1,0,0,3
1.064250355,34,-1,-1,-1,0,0,3
3.258765432,34,-1,-1,-1,2,1,2
1.280282834,34,-1,1,-1,3,100,0
2.444243714,34,1,1,1,0,0,3
1.828988801,34,-1,-1,-1,3,100,0
2.809755501,34,-1,1,-1,3,100,0
2.943014881,34,-1,1,1,0,0,3
3.890550877,34,1,-1,1,0,0,3
1.329986719,34,-1,1,1,0,0,3
1.047683601,34,-1,-1,1,2,1,2
1.247027076,34,1,1,1,0,0,3
1.745797036,34,-1,1,-1,0,0,3
1.11403423,34,-1,-1,-1,0,0,3
0.947795285,34,1,-1,1,0,0,3
0.848056989,34,1,1,1,0,0,3
1.180532162,34,1,1,-1,3,100,0
1.729149688,34,1,1,-1,0,0,3
2.411080624,34,-1,1,1,0,0,3
2.161625464,34,1,-1,-1,1,3,1
1.147358809,34,1,-1,1,0,0,3
1.064227414,34,-1,1,1,0,0,3
0.764892994,34,-1,1,-1,3,100,0
1.762421142,34,-1,1,1,0,0,3
1.646022518,34,1,1,-1,3,100,0
0.731614899,34,1,-1,1,0,0,3
1.712467023,34,1,-1,-1,0,0,3
1.696064475,34,1,1,1,0,0,3
1.546348818,34,-1,1,1,1,3,1
2.494056869,34,1,-1,-1,2,1,2
4.871484198,34,1,-1,-1,0,0,3
1.895418214,34,1,1,1,0,0,3
2.178091702,34,-1,-1,1,0,0,3
3.857424915,34,1,1,1,0,0,3
2.543912282,34,-1,1,-1,3,100,0
1.463107549,34,1,1,-1,0,0,3
3.10918591,34,-1,-1,-1,0,0,3
2.660214917,34,-1,-1,-1,0,0,3
2.493884814,34,-1,1,-1,0,0,3
2.061677684,34,1,1,-1,3,100,0
1.629552658,34,-1,-1,-1,0,0,3
0.99756437,34,-1,1,-1,0,0,3
1.313427209,34,-1,1,-1,0,0,3
1.147341906,34,1,-1,1,0,0,3
1.080805639,34,1,-1,-1,0,0,3
1.795944339,34,-1,-1,1,1,3,1
2.261288297,34,-1,-1,1,0,0,3
3.142378279,34,1,-1,1,1,3,1
1.912128045,34,-1,1,-1,0,0,3
2.976020707,34,-1,-1,1,2,2,2
3.225528389,34,-1,-1,-1,1,3,1
2.144835944,34,-1,-1,1,0,0,3
1.612745027,34,-1,-1,-1,0,0,3
2.726798273,34,1,1,1,0,0,3
1.596084397,34,-1,-1,1,1,3,1
